routePath,sourceTable,activeSelf,activeInHierarchy,siblingIndex,siblingCount,anchoredPosition,localScale,sizeDelta,anchorMin,anchorMax,sourceEvidence,runtimeControlEvidence,classification,proposedExactChange
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/bg_wave/text_waveNum,tmp_text,True,True,1,2,46/0,1/1/1,60/50,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_server,tmp_text,False,False,11,14,-96/-17,1/1/1,40.02/16.01,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/bg_guanzhi/text_guan_num,tmp_text,True,True,0,1,0.1/10,1/1/1,0/15,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text (1),tmp_text,False,False,4,5,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnSkip/text,tmp_text,False,False,1,5,0/3,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 81, 544, 838, 1246-1264, 1276 control skip visibility and sprite/text state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/bg_wave/text_wave,tmp_text,True,True,0,2,-8/0,1/1/1,50/50,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/text,tmp_text,False,False,4,5,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txt_chengzhan_FirstAttack,tmp_text,False,False,9,14,-153/23,1/1/1,112.02/16.01,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_server/txt_chengzhan_name,tmp_text,True,False,0,1,1/0,1/1/1,112.02/16.01,1/0.5,1/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txtFirstAttack,tmp_text,True,True,6,14,-94/-37,1/1/1,200/50,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/team_desc_right,tmp_text,False,False,1,4,0/285,1/1/1,200/23.5,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txtFirstAttack,tmp_text,True,True,6,14,110/-37,1/1/1,200/50,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txt_chengzhan_zhansha_num,tmp_text,False,False,12,14,-113/-25,1/1/1,18.02/36.01,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_on/text_TwoSpeed_On,tmp_text,False,False,0,1,1/-1,1/1/1,40.01/25,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 111-131, 413-417, 683-687, 1193, 1278 control speed state and active state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txtLevel,tmp_text,True,True,8,14,159/-40,1/1/1,87/17.9899,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/text,tmp_text,False,False,4,5,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,UI_NormalBattle.lua lines 86-110 and 1494+ control click and active/auto state through ModulesInit.ProcedureNormalBattle,needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/text,tmp_text,False,False,3,4,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 111-131, 413-417, 683-687, 1193, 1278 control speed state and active state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/text,tmp_text,False,False,3,4,0/-30,1.1/1/1,98.64/39.57,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 132-146, 692-696, 1279 control fast-skill state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txt_chengzhan_name,tmp_text,False,False,10,14,114/-17,1/1/1,112.01999/16.01,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/team_desc_left,tmp_text,False,False,1,4,0/285,1/1/1,200/23.5,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,route exists in BATTLE54/BATTLE69 source join; no source-backed runtime state delta proven,analysis_only,no route transform patch in BATTLE70; compare after map/view framing is corrected
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txt_chengzhan_zhansha_num,tmp_text,False,False,13,14,135/-25,1/1/1,50.42/36.01,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/imgVS/txtRound,tmp_text,True,True,0,1,2/-27,1/1/1,0/0,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/img_yazhi/text_yahei_num,tmp_text,True,True,0,1,-0.4/-15,1/1/1,0/0,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/text_player_shield_num,tmp_text,True,True,4,5,-132.6/20,1/1/1,200/23.5,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/bg_guanzhi/text_guan_num,tmp_text,True,True,0,1,1/10,1/1/1,0/15,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/img_yazhi/text_yahei_num,tmp_text,True,True,0,1,-0.4/-15.1,1/1/1,0/0,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txtNickName,tmp_text,True,True,7,14,-92/23,1/1/1,200/23.5,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off/text_TwoSpeed_Off,tmp_text,False,False,0,1,1/-1,1/1/1,40.01/25,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 111-131, 413-417, 683-687, 1193, 1278 control speed state and active state",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txtNickName,tmp_text,True,True,7,14,108/23,1/1/1,200/23.5,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txtLevel,tmp_text,True,True,8,14,-142/-40,1/1/1,84/16,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgMask,masks,False,False,1,14,159/1.8,1/1/1,86/84,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/im_mask,masks,True,True,2,14,159/0,1/1/1,89/90,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/im_mask,masks,True,True,2,14,-142/0,1/1/1,89/90,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/imgMask,masks,False,False,1,14,-141/1,1/1/1,86/84,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/imgPlayerShield,masks,True,True,3,5,0/-2,1/1/1,276.4/32.95,0.5/0.5,0.5/0.5,BATTLE54/BATTLE69 route/card/TMP/mask evidence join,"UI_NormalBattle.lua lines 222, 1194, 1218, 1224 control top-center visibility",needs_runtime_or_handler_evidence,do not patch active/sprite/child state until source-backed xLua/GameEntry/ModulesInit runtime state is available
decoded UI_NormalBattle.lua,decoded_lua,,,,,,,,,,C:\Users\godho\Downloads\girlswar\reports\battle\BATTLE_50_DECODED_MAINCITY_LUA\874003978109174219_UI_NormalBattle.lua: button listeners and LuaUtils.SetActive/SetChildActive calls,BATTLE58/BATTLE59: xLua/GameEntry/LuaManager/ModulesInit unavailable; listener/delegate/lifecycle rows remain 0,needs_runtime_or_handler_evidence,"no fake handler, no arbitrary right-rail hide/show, no coordinate-only route success"
