path,name,focusGroup,fieldName,observedValue,sourceOwner,sourceEvidence,classification,reason,patchDecision
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnAuto/im_new_auto/im_new,im_new,right_rail,Graphic/Image,enabled=True; raycast=True; sprite=download_artsources_uispriteres_uibattle.assetbundle_-3971575729235901887_msz_new; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 86-110, 404-407, 441-445, 518-520, 1494+",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/imgPlayerShield/effect,effect,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_-8313646936455750777_shield_effect_001; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_6/UI_BattleHeroItem/starts/im_start2,im_start2,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/ScrollViewGrid,ScrollViewGrid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/btnLeftClosebuff/boxcollider,boxcollider,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/im_toukuang,im_toukuang,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_7219077478803846132_T_touxiangkuang; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off,im_off,right_rail,Graphic/Image,enabled=True; raycast=True; sprite=download_artsources_uispriteres_uibattle.assetbundle_-3831765024877818036_btn_x1_1; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 111-131, 410-417, 528-530, 683-687, 1193, 1278",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/UI_BattleHeroItem/im_touxiang,im_touxiang,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/UI_Global_HeadBarItem_BuffIcon,UI_Global_HeadBarItem_BuffIcon,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/bg,bg,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_6533218848006892483_ba_xuecao_bg1; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/im_bg,im_bg,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_943041218680871989_zd_diban1; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_4/UI_BattleHeroItem/im_frame,im_frame,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_off/text_TwoSpeed_Off,text_TwoSpeed_Off,right_rail,observedCandidateState,active=False,UI_NormalBattle.lua,"lines 111-131, 410-417, 528-530, 683-687, 1193, 1278",handler_or_xlua_required,btnTwoSpeed click/speed/on-off/lock state is owned by ModulesInit.ProcedureNormalBattle,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/txtNickName,txtNickName,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_lock_TwoSpeed,im_lock_TwoSpeed,right_rail,Graphic/Image,enabled=True; raycast=True; sprite=download_artsources_uispriteres_uibattle.assetbundle_5634039594450520577_IC_lock; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 111-131, 410-417, 528-530, 683-687, 1193, 1278",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_6/UI_BattleHeroItem/starts/im_start5,im_start5,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnBuff/im_on,im_on,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_-4205715260903262384_zd_buffan; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_2/ScrollViewGrid/Viewport,Viewport,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnFastSkill/im_on,im_on,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_6672308096877437855_btn_Skipult_1; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 132-146, 533-535, 690-699, 1279",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/btnTwoSpeed/im_on,im_on,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_988442367583666760_btn_x2_1; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 111-131, 410-417, 528-530, 683-687, 1193, 1278",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/btnRightClosebuff,btnRightClosebuff,right_rail,Button/interactable/listeners,enabled=True; interactable=True; persistent=0; target=BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/btnRightClosebuff,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,handler_or_xlua_required,original onClick/listener binding is still blocked by xLua/GameEntry/ModulesInit runtime absence,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/btnRightClosebuff,btnRightClosebuff,right_rail,Graphic/Image,enabled=True; raycast=True; sprite=download_artsources_uispriteres_uibattle.assetbundle_-2491246668886074252_zd_sqan2; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_4/UI_BattleHeroItem/im_occupation,im_occupation,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_1/ScrollViewGrid,ScrollViewGrid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_1/ScrollViewGrid/Viewport/grid,grid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/im_toukuang,im_toukuang,top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uicommonother.assetbundle_7219077478803846132_T_touxiangkuang; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/EnemyInfo/imgPlayerHPBG/imgPlayerShield/imgPlayerShield (1),imgPlayerShield (1),top_hud,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_8637021398293312271_ba_xuecao_bg5_sheild; alpha=1; depth=-1,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_2/UI_BattleHeroItem/im_quality,im_quality,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_2/ScrollViewGrid/Viewport/grid,grid,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_right/grid_all_buff_right/item_buff_right_3/UI_BattleHeroItem/starts/im_start5,im_start5,right_rail,Graphic/Image,enabled=True; raycast=False; sprite=download_artsources_uispriteres_uibattle.assetbundle_7674985865767693901_im_battle_start; alpha=1; depth=-1,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"visible graphic fields may be static, but final right-rail/top-HUD state is runtime-owned or needs snapshot",no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_battle/root_top/TopCenter/PlayerInfo/txtLevel,txtLevel,top_hud,observedCandidateState,active=True,UI_NormalBattle.lua,"lines 222, 467-489, 1194, 1218, 1224",handler_or_xlua_required,TopCenter and wave/round/top HUD visibility/text values are runtime battle-state owned,no_patch_in_battle73
BattleHudSpriteAtlasTextureRuntimeBindingClip05Root/CanvasLuaStateHUD_01_ui_normalbattle/root_opra/root_buff/root_buff_left/grid_all_buff_left/item_buff_left_2/UI_BattleHeroItem/im_frame,im_frame,right_rail,observedCandidateState,active=False,original prefab + UI_NormalBattle.lua,BATTLE54/BATTLE70 route rows; UI_NormalBattle ShowAllOperBtn/CheckPauseBtnState paths,runtime_snapshot_required,"right rail static RectTransform is visible in candidate scene, but active/state children are runtime owned",no_patch_in_battle73
