referenceElement,rootName,hierarchyPath,gameObjectName,gameObjectId,rectPathId,active,depth,anchoredPos,sizeDelta,localScale,spriteNames,texts,buttonHandlers,candidateReason
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/im_bg/btn_renwu/bg_ditu2/btn_qianwang/bg,bg,-9053857454084686299,6513569893567561150,True,8,"77.4000015258789,0.0","82.0,37.0","1.0,1.0,1.0",BTN_kaiguan,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer47,Renderer47,-5383064731604434993,6543988357477580675,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_3/root_red_fix,root_red_fix,6729965329150867752,6552859661253289362,True,4,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_8/im_qipao1/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),-2757414167323205388,6552976061452719931,False,6,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_4/root_red_fix/root_red_special,root_red_special,5734004280290131515,6604411470183071181,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_1/root_red_fix,root_red_fix,9187233229160340087,6627386512671872781,True,4,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer44,Renderer44,852383543540732313,6635657464995662414,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_9/spine_root,spine_root,-6208892216857252084,6653496492737516903,True,4,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/sp_maincity,sp_maincity,-6459538808176688109,6688104242213167096,True,6,"-3.0999999046325684,13.0","109.99903869628906,94.00001525878906","0.75,0.75,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/node_renwu/btn_renwu/bg_ditu2/btn_qianwang/text,text,-6419369856926941894,6698406511024676206,True,6,"77.4000015258789,1.0","44.0099983215332,25.0","1.0,1.0,1.0",,확인,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_shangdian/node_friday/sp_saletag,sp_saletag,-1713486093185902289,6724403181531379308,True,4,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_shangdian/node_friday/sp_saletag,sp_saletag,-1713486093185902289,6724403181531379308,True,4,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_1/txt_act_name,txt_act_name,7805934585274089073,6739934036309755628,True,4,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",,옷장과의 약속,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer0,Renderer0,-3188454488384709229,6767582923164459311,True,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_2/txt_act_name,txt_act_name,-8885445564047677716,6794027644895801678,True,4,"0.0,-36.0","90.0,14.010000228881836","1.0,1.0,1.0",,옷장과의 약속,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_15/im_qipao1/text_num,text_num,-7692463265810462897,6796648814279802319,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
top_currency,UI_MainInterface_old,UI_MainInterface_old/mask/btn_jiantou1/boxcollider,boxcollider,-7051510587253676883,6805967465578372317,True,3,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface_old,UI_MainInterface_old/mask/btn_jiantou1/boxcollider,boxcollider,-7051510587253676883,6805967465578372317,True,3,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_6/im_qipao1,im_qipao1,-1190596536678385799,6845657504676962584,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_9,btn_act_9,105182037881813150,6854209893219227321,True,3,"-600.0,-90.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/node_wuyu/im_redPointWuyu,im_redPointWuyu,-324263716748309696,6940783155486026770,False,3,"33.599998474121094,25.399999618530273","22.0,22.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
top_currency,UI_MainInterface_old,UI_MainInterface_old/right/UI_currency/txt_act_name,txt_act_name,8918180520006332073,6950360992341110645,True,3,"-2.5,0.0","0.0,0.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/UI_currency/txt_act_name,txt_act_name,8918180520006332073,6950360992341110645,True,3,"-2.5,0.0","0.0,0.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/btn_haoyou/im_qipao2,im_qipao2,-8301782704179852581,6956463994264687021,False,3,"26.299999237060547,23.799999237060547","27.0,27.0","0.949999988079071,0.949999988079071,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/leftbannerNode/openUnlockTips/bg_unlock,bg_unlock,-1375230232870813151,6968935345682524538,True,4,"2.799999952316284,4.699999809265137","240.0,50.0","1.0,1.0,1.0",dl_jdt1_in,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_6/root_red_fix/root_red_special,root_red_special,1509904185853492369,6994816682817400709,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_4/im_qipao1,im_qipao1,3938957187251678582,7052637811278450177,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/btn_download/p_download_redpoint,p_download_redpoint,4019235932241942827,7055286671752122062,True,3,"25.600000381469727,33.5","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,strong_reference_layout_candidate_old_root_has_matching_stack
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/leftbannerNode/showBannerDescNode/node_actbanner,node_actbanner,-3190505767896053390,7066971179164710645,True,4,"889.0,57.0","880.0,610.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_18/im_qipao1/text_num,text_num,6789313281742879913,7088610758340643002,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/Viewport/Content/dog/text_youjian,text_youjian,-7961927376928750478,7095391784009980487,True,6,"0.0,0.0","0.0,0.0","1.0,1.0,1.0",,      d,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_4/im_qipao1/text_num,text_num,-5877247234605751547,7116017445134510563,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface_old,UI_MainInterface_old/left/bg_juese/btn_vip/im_num/boxcollider,boxcollider,7199497835718048788,7124823643993104524,True,5,"0.0,9.5","46.29999923706055,66.0999984741211","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_1/im_qipao1,im_qipao1,2998948328900283258,7135931620456019494,True,4,"26.0,27.299999237060547","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle3/toggle_node/text_wanfaTips,text_wanfaTips,-4402067903995416693,7136319762775728839,False,6,"0.0,20.0","100.0,50.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/node_renwu/btn_renwu/im_red/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),4466743949788135219,7176319136977791790,False,6,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle4/toggle_node/btnToggle4,btnToggle4,-2636130902083778544,7180016627557478747,True,6,"0.0,1.0","100.0,98.0","1.0,1.0,1.0",,,UI_MainPage.onBtnHufu:197,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/head_yuan150/im_mask,im_mask,-2778037675427710943,7191594683930153885,True,4,"0.0,0.0","150.0,150.0","0.8999999761581421,0.8999999761581421,1.0",IC_touxiangzhezhao,,,prefab_hierarchy_name_sprite_handler_candidate
hide_show_mask,UI_MainInterface,UI_MainInterface/left/bg_juese/head_yuan150/im_mask,im_mask,-2778037675427710943,7191594683930153885,True,4,"0.0,0.0","150.0,150.0","0.8999999761581421,0.8999999761581421,1.0",IC_touxiangzhezhao,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_11/spine_root,spine_root,575056379900271325,7251743737809511454,True,4,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/p_chat_private/p_chat_private_name,p_chat_private_name,-2664795204961004959,7259379337509231913,True,4,"-24.39993667602539,2.179826879000757e-05","130.0,40.0","1.0,1.0,1.0",,아아아아 ,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/Viewport/Content/cat/text_youjian,text_youjian,-6372320186030668855,7272299742053370178,True,6,"0.0,0.0","330.0,0.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_16/spine_root,spine_root,1749895958459254692,7292938975892668266,True,4,"0.0,0.0","100.0,100.0","0.8999999761581421,0.8999999761581421,0.699999988079071",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/Viewport/Content/avg,avg,-1891744258326010755,7307600918734731727,True,5,"0.0,-34.29999923706055","330.0,45.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_2/btn_act,btn_act,-6888879692713675539,7325731085428493813,True,4,"0.0,0.0","80.0,80.0","1.0,1.0,1.0",,,UI_MainPageActItem.inline_function:24,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/btn_download,btn_download,3530973241627263491,7328067398302382935,True,2,"554.0,-300.0","81.0,87.0","1.0,1.0,1.0",,,UI_MainPage.OnShowBgDownload:145,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/btn_act_8/im_qipao1/text_num,text_num,2521803014107167352,7334032177247729774,False,5,"0.0,0.0","40.0,30.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface_old,UI_MainInterface_old/left/node_wuyu/sp_icon,sp_icon,5723241358178318659,7339764804780294201,True,3,"0.0,0.0","81.0,80.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/wanfaWorldNode/fanhui_guide_shou/spine_xiaoshou/Renderer2,Renderer2,2492480406421940133,7342652040154304849,False,6,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_3/wanfaBtn,wanfaBtn,-8883531350448583426,7344258773029800384,True,4,"0.0,0.0","130.0,130.0","1.0,1.0,1.0",Image_blank,,UI_MainPage.onBtnAdventure:187,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
right_activity_icon_stack,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/btn_renwu_2/bg_ditu2/im_jiantou,im_jiantou,8663508688854876100,7392059376276589243,True,6,"176.0,2.0","31.0,36.0","-1.2000000476837158,1.2000000476837158,1.0",UI_arrow_green_1,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/right/node_act_btn/node_renwu/btn_renwu_2/bg_ditu2/im_jiantou,im_jiantou,8663508688854876100,7392059376276589243,True,6,"176.0,2.0","31.0,36.0","-1.2000000476837158,1.2000000476837158,1.0",UI_arrow_green_1,,,prefab_hierarchy_name_sprite_handler_candidate
left_story_task_banner,UI_MainInterface,UI_MainInterface/left/leftbannerNode/showBannerDescNode/img_actBannerJiantouShang,img_actBannerJiantouShang,-2976494861528453300,7419935823710731676,True,4,"889.0,394.0","52.0,46.0","1.0,-1.0,1.0",zhuye_hdjh_jiantou1,,,prefab_hierarchy_name_sprite_handler_candidate
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_19/root_red_fix/root_red_special,root_red_special,-6452659889024404480,7421026388780056225,True,5,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface_old,UI_MainInterface_old/right/liaotian/Viewport/Content/dog,dog,-1850065949819635115,7429319396664970060,True,5,"0.0,-70.010009765625","300.0,45.0","1.0,1.0,1.0",,,,strong_reference_layout_candidate_old_root_has_matching_stack
right_activity_icon_stack,UI_MainInterface_old,UI_MainInterface_old/right/node_act_btn/btn_act_15/root_red_fix,root_red_fix,7761862968264828030,7429339777458966780,True,4,"26.0,26.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle7,toggle7,3734756950388160760,7452747665149278683,True,4,"0.0,0.0","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle1/toggle_node/im_camp_shengji/Tips_Green,Tips_Green,-3574000680510365444,7481286865251440233,True,7,"0.0,0.0","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle1/toggle_node/im_camp_shengji/Tips_Green/Image,Image,-5785883839020579694,7495229584068961501,True,8,"0.0,0.0","29.0,46.0","1.0,1.0,1.0",greenarrow_1,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/sp_maincity/Renderer2,Renderer2,1798157551855510566,7497781238790684743,True,7,"-2.1597213745117188,-1.8079452514648438","100.0,100.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
right_chat_and_social_stack,UI_MainInterface,UI_MainInterface/left/liaotian/Viewport/Content/cat/text_youjian/bg_name,bg_name,8821247914385021378,7512501487789107968,False,7,"3.100006103515625,0.0","56.0,22.0","1.0,1.0,1.0",UI_liaotian_xitongtiao2,,,prefab_hierarchy_name_sprite_handler_candidate
route_world_cluster,UI_MainInterface,UI_MainInterface/right/node_middle/UI_Main_wanfa_item_1/im_new,im_new,2368371663299118541,7513344076664902408,False,4,"56.70000076293945,45.29999923706055","27.0,27.0","1.0,1.0,1.0",,,,mismatch_cluster_visible_in_current_capture_but_absent_from_reference
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle7/toggle_node/btnToggle7/text_off,text_off,-1832995482963497425,7519715443340010670,True,7,"0.0,-24.0","120.0,30.0","1.0,1.0,1.0",,소환수,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle2/toggle_node/im_bag_red,im_bag_red,-3631930301841544542,7528995399989114780,True,6,"24.0,31.399999618530273","27.0,27.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle6/toggle_node/city_red_point/RedDot,RedDot,-5165562088843493816,7551849288880897658,True,7,"0.0,0.0","27.0,27.0","0.800000011920929,0.800000011920929,1.0",T_hongdian_1,,,prefab_hierarchy_name_sprite_handler_candidate
top_profile_level,UI_MainInterface,UI_MainInterface/left/bg_juese/text_fight_num,text_fight_num,4149620439162436217,7563613817165128761,True,3,"229.29998779296875,28.100000381469727","180.0,35.0","1.0,1.0,1.0",,"844,651,695",,prefab_hierarchy_name_sprite_handler_candidate
bottom_menu_buttons,UI_MainInterface,UI_MainInterface/right/node_bottom/toogles/toggle5/toggle_node/guild_red_point/RedDot/SkeletonGraphic (hongdian01),SkeletonGraphic (hongdian01),-1612494425065979676,7581048307221767881,False,8,"0.0,0.0","33.0,32.0","1.0,1.0,1.0",,,,prefab_hierarchy_name_sprite_handler_candidate
